set,block,ordinal,source_center,destination_center,half,model_timestamp,model_order,lambda_bits,gamma_bits,sample_rate_bits,norm_strategy,cache_path,local_difference,shared_difference,addgrain_cycles,select_cycles,model_near_cycles,cache_lookup_cycles,polynomial_cycles,gain_cycles
miss,10519,0,804284,805695,201,804991,16,0,1065101558,1194083328,2,4,10,10,267501,17711,40724,13930,1858,34584
miss,10519,1,804474,805829,201,804991,16,0,1065101558,1194083328,2,1,0,0,30729,6172,1306,5255,0,0
miss,10519,2,804474,805964,201,804991,16,0,1065101558,1194083328,2,1,0,0,8411,3121,1269,203,0,0
miss,10808,0,822942,824301,178,823423,16,0,1065101558,1194083328,2,4,10,10,272760,28131,41609,6252,1490,22802
miss,10808,1,822942,824427,178,823423,16,0,1065101558,1194083328,2,1,0,0,40765,7681,1522,5238,0,0
miss,10808,2,822942,824552,178,823423,16,0,1065101558,1194083328,2,1,0,0,8350,3502,1423,186,0,0
miss,11328,0,856212,857588,263,856447,16,0,1065101558,1194083328,2,4,10,10,277057,20631,41387,13960,737,32329
miss,11328,1,856212,857766,263,856447,16,0,1065101558,1194083328,2,1,0,0,28586,3287,2029,5226,0,0
miss,11747,0,882973,884329,210,882943,16,0,1065101558,1194083328,2,4,10,10,274231,22058,45170,15104,2572,25366
miss,11747,1,882973,884468,210,882943,16,0,1065101558,1194083328,2,1,0,0,28377,2748,2756,5248,0,0
miss,11747,2,883183,884608,210,883327,16,0,1065101558,1194083328,2,4,10,10,26402,2491,2020,84,284,16258
miss,12449,0,927836,929296,192,928255,16,0,1065101558,1194083328,2,4,10,10,269927,25283,41599,15159,1492,24640
miss,12449,1,927836,929416,192,928255,16,0,1065101558,1194083328,2,1,0,0,27472,2957,2035,5230,0,0
miss,12449,2,927836,929537,192,928255,16,0,1065101558,1194083328,2,1,0,0,8135,2724,1951,204,0,0
miss,13620,0,1002764,1004175,229,1003519,16,0,1065101558,1194083328,2,4,10,10,275947,24537,40722,15058,1462,22656
miss,13620,1,1002993,1004325,231,1003519,16,0,1065101558,1194083328,2,1,0,0,29571,5065,1336,5232,0,0
miss,13620,2,1002993,1004475,231,1003519,16,0,1065101558,1194083328,2,1,0,0,7192,2070,1270,182,0,0
miss,15060,0,1094710,1096401,266,1095295,16,0,1065101558,1194083328,2,4,10,10,298465,24440,46392,13916,2573,22784
miss,15060,1,1094710,1096583,266,1095295,16,0,1065101558,1194083328,2,1,0,0,26893,2216,2034,5234,0,0
miss,15678,0,1134442,1135942,170,1134079,16,0,1065101558,1194083328,2,4,10,10,218487,21222,18832,12294,2522,19141
