set,block,ordinal,source_center,destination_center,half,model_timestamp,model_order,lambda_bits,gamma_bits,sample_rate_bits,norm_strategy,cache_path,local_difference,shared_difference,addgrain_cycles,select_cycles,model_near_cycles,cache_lookup_cycles,polynomial_cycles,gain_cycles
top,26521,1,1828606,1830078,233,1829119,16,0,1065101558,1194083328,2,1,0,0,23884,4039,1642,1753,0,0
top,26521,2,1828830,1830230,224,1829119,16,0,1065101558,1194083328,2,1,0,0,9212,3822,1595,202,0,0
top,30158,0,2061164,2062575,229,2061823,16,0,1065101558,1194083328,2,4,10,10,357936,77983,27168,9736,9433,58239
top,30158,1,2061393,2062724,229,2061823,16,0,1065101558,1194083328,2,1,0,0,33740,10379,1349,1741,0,0
top,30158,2,2061393,2062873,229,2061823,16,0,1065101558,1194083328,2,1,0,0,7802,2020,1292,194,0,0
top,11747,0,882973,884327,209,882943,16,0,1065101558,1194083328,2,4,10,10,329600,69995,24416,12514,13766,39611
top,11747,1,882973,884466,209,882943,16,0,1065101558,1194083328,2,1,0,0,26788,2825,2752,1761,0,0
top,11747,2,882973,884605,209,882943,16,0,1065101558,1194083328,2,1,0,0,9039,2510,2671,200,0,0
top,27059,0,1862874,1864364,201,1863295,16,0,1065101558,1194083328,2,4,10,10,315524,76175,23790,10568,8768,45384
top,27059,1,1863085,1864498,211,1863295,16,0,1065101558,1194083328,2,1,0,0,26367,3485,2046,1741,0,0
top,27059,2,1863085,1864633,211,1863295,16,0,1065101558,1194083328,2,1,0,0,8983,3169,1994,197,0,0
miss,185,0,143063,144396,215,143743,16,0,1065101558,1194083328,2,4,10,10,345544,64634,24273,10874,8372,53397
miss,185,1,143063,144537,215,143743,16,0,1065101558,1194083328,2,1,0,0,25449,3045,1326,1755,0,0
miss,185,2,143274,144679,211,143743,16,0,1065101558,1194083328,2,1,0,0,7763,2764,1291,198,0,0
